code,city_id,state,lat,lon
41095,Napoleon, KY,38.78,-84.89
41096,Washington, KY,38.61,-83.80
41097,Williamstown, KY,38.63,-84.56
41098,Worthville, KY,38.60,-85.06
45101,Aberdeen, OH,38.66,-83.76
45101,Ellsberry, OH,38.66,-83.76
43802,Adamsville, OH,40.06,-81.88
45001,Addyston, OH,39.13,-84.71
43101,Adelphi, OH,39.46,-82.74
45710,Albany, OH,39.22,-82.19
45776,Shade, OH,39.21,-82.01
43001,Alexandria, OH,40.08,-82.61
45301,Alpha, OH,39.67,-83.91
43102,Amanda, OH,39.65,-82.74
45102,Amelia, OH,39.02,-84.21
45102,Hamlet, OH,39.02,-84.21
45102,Lindale, OH,39.02,-84.21
45711,Amesville, OH,39.40,-81.95
45777,Sharpsburg, OH,39.40,-81.95
45777,Amesville, OH,39.40,-81.95
43002,Amlin, OH,40.07,-83.18
45302,Anna, OH,40.39,-84.17
45303,Ansonia, OH,40.21,-84.63
45304,Arcanum, OH,39.99,-84.55
45304,Castine, OH,39.99,-84.55
45304,Gordon, OH,39.99,-84.55
45304,Ithaca, OH,39.99,-84.55
43003,Ashley, OH,40.40,-82.95
43103,Ashville, OH,39.71,-82.95
43103,S Bloomfield, OH,39.71,-82.95
43103,South Bloomfield, OH,39.71,-82.95
45701,Athens, OH,39.32,-82.09
45701,Shade, OH,39.32,-82.09
43711,Ava, OH,39.83,-81.58
45612,Bainbridge, OH,39.22,-83.26
45624,Cynthiana, OH,39.17,-83.34
43804,Baltic, OH,40.44,-81.70
43804,Bucks, OH,40.44,-81.70
43804,Farmerstown, OH,40.44,-81.70
43804,Mechanic, OH,40.44,-81.70
43105,Baltimore, OH,39.84,-82.60
43105,Etna, OH,39.84,-82.60
45712,Barlow, OH,39.39,-81.64
45729,Fleming, OH,39.40,-81.64
43713,Barnesville, OH,39.98,-81.17
43713,Somerton, OH,39.98,-81.17
45713,Bartlett, OH,39.42,-81.80
45103,Batavia, OH,39.07,-84.18
45103,Stonelick, OH,39.07,-84.18
43716,Beallsville, OH,39.84,-81.03
45613,Beaver, OH,39.03,-82.82
45683,Stockdale, OH,39.02,-82.84
45305,Bellbrook, OH,39.64,-84.08
45305,Beavercreek, OH,39.64,-84.08
45305,Beavercreek Township, OH,39.64,-84.08
45305,Beavercrk Twp, OH,39.64,-84.08
45305,Beaver Creek, OH,39.64,-84.08
43310,Belle Center, OH,40.50,-83.74
43311,Bellefontaine, OH,40.36,-83.75
43311,Bellefontne, OH,40.36,-83.75
43311,Bellfntn, OH,40.36,-83.75
43717,Belle Valley, OH,39.78,-81.55
43718,Belmont, OH,40.02,-81.04
45714,Belpre, OH,39.27,-81.58
45105,Bentonville, OH,38.75,-83.62
45106,Bethel, OH,38.96,-84.08
45106,Mount Olive, OH,38.96,-84.08
43719,Bethesda, OH,40.01,-81.07
45715,Beverly, OH,39.54,-81.63
45715,Coal Run, OH,39.54,-81.63
45721,Coal Run, OH,39.54,-81.64
45721,Beverly, OH,39.54,-81.64
45721,Dungannon, OH,39.54,-81.64
45614,Bidwell, OH,38.94,-82.25
43004,Blacklick, OH,40.02,-82.80
43005,Bladensburg, OH,40.27,-82.23
45107,Blanchester, OH,39.28,-83.97
43106,Bloomingburg, OH,39.60,-83.39
45616,Blue Creek, OH,38.74,-83.35
43720,Blue Rock, OH,39.79,-81.87
45306,Botkins, OH,40.46,-84.18
45617,Bourneville, OH,39.27,-83.15
45307,Bowersville, OH,39.58,-83.72
45308,Bradford, OH,40.13,-84.42
43107,Bremen, OH,39.70,-82.43
43107,Hideaway Hls, OH,39.70,-82.43
43107,Hide Away Hills, OH,39.70,-82.43
43109,Brice, OH,39.91,-82.83
43006,Brinkhaven, OH,40.47,-82.19
45309,Brookville, OH,39.83,-84.41
45716,Buchtel, OH,39.46,-82.18
43008,Buckeye Lake, OH,39.93,-82.47
43722,Buffalo, OH,39.93,-81.50
45110,Buford, OH,39.08,-83.85
45310,Burkettsville, OH,40.35,-84.64
43723,Byesville, OH,39.96,-81.54
43009,Cable, OH,40.17,-83.64
43724,Caldwell, OH,39.74,-81.51
43314,Caledonia, OH,40.63,-82.96
43335,Martel, OH,40.67,-82.90
43725,Cambridge, OH,40.02,-81.58
43725,Claysville, OH,40.02,-81.58
43750,Kipling, OH,39.99,-81.50
43750,Cambridge, OH,39.99,-81.50
45311,Camden, OH,39.63,-84.64
45311,Morning Sun, OH,39.63,-84.64
43110,Canal Winchester, OH,39.84,-82.82
43110,Canal Whchstr, OH,39.84,-82.82
43110,Canal Wnchstr, OH,39.84,-82.82
43110,Cnl Wnchstr, OH,39.84,-82.82
43111,Carbon Hill, OH,39.49,-82.22
43315,Cardington, OH,40.49,-82.89
43316,Carey, OH,40.95,-83.38
43316,Adrian, OH,40.95,-83.38
43112,Carroll, OH,39.79,-82.70
45312,Casstown, OH,40.05,-84.12
43010,Catawba, OH,39.99,-83.62
45314,Cedarville, OH,39.74,-83.81
43011,Centerburg, OH,40.30,-82.69
43727,Chandlersville, OH,39.86,-81.80
43727,Chandlersvlle, OH,39.86,-81.80
45719,Chauncey, OH,39.39,-82.12
45618,Cherry Fork, OH,38.88,-83.61
45619,Chesapeake, OH,38.43,-82.45
45620,Cheshire, OH,38.94,-82.11
45720,Chester, OH,39.08,-81.92
43728,Chesterhill, OH,39.48,-81.86
43317,Chesterville, OH,40.48,-82.68
45601,Chillicothe, OH,39.33,-82.98
45112,Chilo, OH,38.79,-84.13
45389,Christiansburg, OH,40.05,-84.02
45389,Christiansbrg, OH,40.05,-84.02
45389,Christiansbg, OH,40.05,-84.02
45201,Cincinnati, OH,39.09,-84.51
45202,Cincinnati, OH,39.09,-84.51
45203,Cincinnati, OH,39.09,-84.51
45203,Queen City, OH,39.09,-84.51
45204,Cincinnati, OH,39.09,-84.51
45204,Queen City, OH,39.09,-84.51
45205,Cincinnati, OH,39.09,-84.51
45205,Price Hill, OH,39.09,-84.51
45206,Cincinnati, OH,39.09,-84.51
45206,Walnut Hills, OH,39.09,-84.51
45207,Cincinnati, OH,39.09,-84.51
45207,Evanston, OH,39.09,-84.51
45207,Norwood, OH,39.09,-84.51
45208,Cincinnati, OH,39.09,-84.51
45208,Hyde Park, OH,39.09,-84.51
45208,Mt Lookout, OH,39.09,-84.51
45209,Cincinnati, OH,39.09,-84.51
45209,Oakley, OH,39.09,-84.51
45211,Cincinnati, OH,39.09,-84.51
45211,Cheviot, OH,39.09,-84.51
45211,Bridgetown, OH,39.09,-84.51
45211,Fairmont, OH,39.09,-84.51
45211,Mack, OH,39.09,-84.51
45212,Cincinnati, OH,39.09,-84.51
45212,Norwood, OH,39.09,-84.51
45213,Cincinnati, OH,39.09,-84.51
45213,Taft, OH,39.09,-84.51
45213,Kennedy Heights, OH,39.09,-84.51
45213,Pleasant Ridge, OH,39.09,-84.51
45214,Cincinnati, OH,39.09,-84.51
45214,Queen City, OH,39.09,-84.51
45214,Fairmount, OH,39.09,-84.51
45215,Cincinnati, OH,39.09,-84.51
45215,Arlington Heights, OH,39.09,-84.51
45215,Arlington Hts, OH,39.09,-84.51
45215,Lockland, OH,39.09,-84.51
45215,Reading, OH,39.09,-84.51
45215,Wyoming, OH,39.09,-84.51
45215,Evendale, OH,39.09,-84.51
45215,Lincoln Heights, OH,39.09,-84.51
45215,Woodlawn, OH,39.09,-84.51
45216,Cincinnati, OH,39.09,-84.51
45216,Elmwood Pl, OH,39.09,-84.51
45216,Elmwood Place, OH,39.09,-84.51
45216,Saint Bernard, OH,39.09,-84.51
45216,Carthage, OH,39.09,-84.51
45216,Valleydale, OH,39.09,-84.51
45217,Cincinnati, OH,39.09,-84.51
45217,Saint Bernard, OH,39.09,-84.51
45217,Ivorydale, OH,39.09,-84.51
45218,Cincinnati, OH,39.09,-84.51
45218,Parkdale, OH,39.09,-84.51
45219,Cincinnati, OH,39.09,-84.51
45219,Clifton, OH,39.09,-84.51
45219,Corryville, OH,39.09,-84.51
45219,Mt Auburn, OH,39.09,-84.51
45220,Cincinnati, OH,39.09,-84.51
45220,Burnet Woods, OH,39.09,-84.51
45220,Clifton, OH,39.09,-84.51
45221,Cincinnati, OH,39.09,-84.51
45221,University Of Cincinnati, OH,39.09,-84.51
45222,Cincinnati, OH,39.09,-84.51
45222,Roselawn, OH,39.09,-84.51
45222,Roselawn Finance, OH,39.09,-84.51
45223,Cincinnati, OH,39.09,-84.51
45223,Cumminsville, OH,39.09,-84.51
45223,Northside, OH,39.09,-84.51
45224,Cincinnati, OH,39.09,-84.51
45224,Colg Hill Sta, OH,39.09,-84.51
45224,College Hl, OH,39.09,-84.51
45224,N College Hl, OH,39.09,-84.51
45224,Finneytown, OH,39.09,-84.51
45225,Cincinnati, OH,39.09,-84.51
45225,Camp Washington, OH,39.09,-84.51
45226,Cincinnati, OH,39.09,-84.51
45226,East End, OH,39.09,-84.51
45227,Cincinnati, OH,39.09,-84.51
45227,Fairfax, OH,39.09,-84.51
45227,Mariemont, OH,39.09,-84.51
45229,Cincinnati, OH,39.09,-84.51
45229,Avondale, OH,39.09,-84.51
45230,Cincinnati, OH,39.09,-84.51
45230,Anderson Township, OH,39.09,-84.51
45230,Anderson Twp, OH,39.09,-84.51
45230,Mount Washing, OH,39.09,-84.51
45230,Mount Washington, OH,39.09,-84.51
45231,Cincinnati, OH,39.09,-84.51
45231,Mount Healthy, OH,39.09,-84.51
45231,Wyoming, OH,39.09,-84.51
45231,Finneytown, OH,39.09,-84.51
45231,N College Hl, OH,39.09,-84.51
45232,Cincinnati, OH,39.09,-84.51
45232,Saint Bernard, OH,39.09,-84.51
45233,Cincinnati, OH,39.09,-84.51
45233,Sayler Park, OH,39.09,-84.51
45233,Sayler Park Finance, OH,39.09,-84.51
45234,Cincinnati, OH,39.09,-84.51
45234,U S P S Pm Msc Ofc, OH,39.09,-84.51
45235,Cincinnati, OH,39.09,-84.51
45236,Cincinnati, OH,39.09,-84.51
45236,Blue Ash, OH,39.09,-84.51
45236,Deer Park, OH,39.09,-84.51
45236,Reading, OH,39.09,-84.51
45236,Silverton, OH,39.09,-84.51
45236,Taft, OH,39.09,-84.51
45236,Kenwood, OH,39.09,-84.51
45236,Rossmoyne, OH,39.09,-84.51
45236,Sycamore Twp, OH,39.09,-84.51
45237,Cincinnati, OH,39.09,-84.51
45237,Amberley, OH,39.09,-84.51
45237,Bond Hill, OH,39.09,-84.51
45237,Golf Manor, OH,39.09,-84.51
45237,Losantiville, OH,39.09,-84.51
45237,Roselawn, OH,39.09,-84.51
45238,Cincinnati, OH,39.09,-84.51
45238,Covedale, OH,39.09,-84.51
45238,Del Fair, OH,39.09,-84.51
45238,Delhi, OH,39.09,-84.51
45239,Cincinnati, OH,39.09,-84.51
45239,Colerain Township, OH,39.09,-84.51
45239,Colerain Twp, OH,39.09,-84.51
45239,Groesbeck, OH,39.09,-84.51
45239,N College Hl, OH,39.09,-84.51
45239,North College Hill, OH,39.09,-84.51
45239,Brookwood, OH,39.09,-84.51
45239,White Oak, OH,39.09,-84.51
45240,Cincinnati, OH,39.09,-84.51
45240,Parkdale, OH,39.09,-84.51
45240,Forest Park, OH,39.09,-84.51
45240,Pleasant Run Farms, OH,39.09,-84.51
45241,Cincinnati, OH,39.09,-84.51
45241,Blue Ash, OH,39.09,-84.51
45241,Sharonville, OH,39.09,-84.51
45241,Evendale, OH,39.09,-84.51
45242,Cincinnati, OH,39.09,-84.51
45242,Blue Ash, OH,39.09,-84.51
45242,Montgomery, OH,39.09,-84.51
45242,Hazelwood, OH,39.09,-84.51
45242,Sycamore Twp, OH,39.09,-84.51
45243,Cincinnati, OH,39.09,-84.51
45243,Columbia Township, OH,39.09,-84.51
45243,Columbia Twp, OH,39.09,-84.51
45243,Madeira, OH,39.09,-84.51
45243,Indian Hill, OH,39.09,-84.51
45244,Cincinnati, OH,39.09,-84.51
45244,Anderson, OH,39.09,-84.51
45244,Newtown, OH,39.09,-84.51
45244,Mount Carmel, OH,39.09,-84.51
45244,Shademore, OH,39.09,-84.51
45245,Cincinnati, OH,39.09,-84.51
45245,Anderson, OH,39.09,-84.51
45245,Cherry Grove, OH,39.09,-84.51
45245,Withamsville, OH,39.09,-84.51
45246,Cincinnati, OH,39.09,-84.51
45246,Glendale, OH,39.09,-84.51
45246,Parkdale, OH,39.09,-84.51
45246,Springdale, OH,39.09,-84.51
45246,West Chester, OH,39.09,-84.51
45247,Cincinnati, OH,39.09,-84.51
45247,Colerain Township, OH,39.09,-84.51
45247,Colerain Twp, OH,39.09,-84.51
45247,Groesbeck, OH,39.09,-84.51
45247,Bevis, OH,39.09,-84.51
45247,Dent, OH,39.09,-84.51
45247,Dunlap, OH,39.09,-84.51
45247,Green Township, OH,39.09,-84.51
45247,White Oak, OH,39.09,-84.51
45248,Cincinnati, OH,39.09,-84.51
45248,Westwood, OH,39.09,-84.51
45248,Dent, OH,39.09,-84.51
45248,Green Township, OH,39.09,-84.51
45248,Mack, OH,39.09,-84.51
45248,Westwood Area 2, OH,39.09,-84.51
45249,Cincinnati, OH,39.09,-84.51
45249,Montgomery, OH,39.09,-84.51
45249,Symmes, OH,39.09,-84.51
45249,Symmes Twp, OH,39.09,-84.51
45249,Sycamore Twp, OH,39.09,-84.51
45250,Cincinnati, OH,39.09,-84.51
45251,Cincinnati, OH,39.09,-84.51
45251,Colerain Township, OH,39.09,-84.51
45251,Colerain Twp, OH,39.09,-84.51
45251,Groesbeck, OH,39.09,-84.51
45251,Colerain, OH,39.09,-84.51
45252,Cincinnati, OH,39.09,-84.51
45252,Colerain Township, OH,39.09,-84.51
45252,Colerain Twp, OH,39.09,-84.51
45252,Colerain, OH,39.09,-84.51
45253,Cincinnati, OH,39.09,-84.51
45253,Groesbeck, OH,39.09,-84.51
45254,Cincinnati, OH,39.09,-84.51
45254,Anderson, OH,39.09,-84.51
45255,Cincinnati, OH,39.09,-84.51
45255,Anderson, OH,39.09,-84.51
45258,Cincinnati, OH,39.09,-84.51
45262,Cincinnati, OH,39.09,-84.51
45263,Cincinnati, OH,39.09,-84.51
45263,Fifth Third Bank, OH,39.09,-84.51
45264,Cincinnati, OH,39.09,-84.51
45264,The First National Bank, OH,39.09,-84.51
45267,Cincinnati, OH,39.09,-84.51
45267,Univ Cinc Med Sciences, OH,39.09,-84.51
45267,University Hospital, OH,39.09,-84.51
45268,Cincinnati, OH,39.09,-84.51
45268,Envir Pro Agency, OH,39.09,-84.51
45269,Cincinnati, OH,39.09,-84.51
45269,Provident Bank, OH,39.09,-84.51
45270,Cincinnati, OH,39.09,-84.51
45270,Huntington Nat'l Bank, OH,39.09,-84.51
45271,Cincinnati, OH,39.09,-84.51
45271,Key Bank, OH,39.09,-84.51
45273,Cincinnati, OH,39.09,-84.51
45273,Business Reply, OH,39.09,-84.51
45274,Cincinnati, OH,39.09,-84.51
45274,Commercial Accounts, OH,39.09,-84.51
45274,Commercial Accts, OH,39.09,-84.51
45275,Cincinnati, OH,39.09,-84.51
45275,Cincy Amf, OH,39.09,-84.51
45275,Amf, OH,39.09,-84.51
45275,Cin Arprt, OH,39.09,-84.51
45275,Cincinnati Airport Retail, OH,39.09,-84.51
45277,Cincinnati, OH,39.09,-84.51
45277,Fidelity Investments, OH,39.09,-84.51
45280,Cincinnati, OH,39.15,-84.45
45296,Cincinnati, OH,39.09,-84.51
45296,The Central Trust Co, OH,39.09,-84.51
45298,Cincinnati, OH,39.09,-84.51
45298,Internal Revenue Service, OH,39.09,-84.51
45299,Cincinnati, OH,39.09,-84.51
45299,Pg Contest Mail, OH,39.09,-84.51
45999,Cincinnati, OH,39.09,-84.51
45999,Irs Service Center, OH,39.09,-84.51
43113,Circleville, OH,39.60,-82.93
43113,Thatcher, OH,39.60,-82.93
43115,Clarksburg, OH,39.50,-83.15
45113,Clarksville, OH,39.40,-83.98
45315,Clayton, OH,39.86,-84.35
45315,Englewood, OH,39.86,-84.35
45002,Cleves, OH,39.16,-84.74
45033,Hooven, OH,39.19,-84.75
45316,Clifton, OH,39.79,-83.82
45621,Coalton, OH,39.11,-82.61
45003,College Corner, OH,39.56,-84.81
45003,College Cor, OH,39.56,-84.81
45004,Collinsville, OH,39.52,-84.64
43085,Columbus, OH,39.98,-82.98
43085,Worthington, OH,39.98,-82.98
43085,Linworth, OH,39.98,-82.98
43085,Mount Air, OH,39.98,-82.98
43085,Riverlea, OH,39.98,-82.98
43201,Columbus, OH,39.98,-82.98
43202,Columbus, OH,39.98,-82.98
43203,Columbus, OH,39.98,-82.98
43204,Columbus, OH,39.98,-82.98
43204,San Margherita, OH,39.98,-82.98
43204,Valleyview, OH,39.98,-82.98
43205,Columbus, OH,39.98,-82.98
43206,Columbus, OH,39.98,-82.98
43207,Columbus, OH,39.98,-82.98
43207,Obetz, OH,39.98,-82.98
43209,Columbus, OH,39.98,-82.98
43209,Bexley, OH,39.98,-82.98
43210,Columbus, OH,39.98,-82.98
43211,Columbus, OH,39.98,-82.98
43212,Columbus, OH,39.98,-82.98
43212,Grandview, OH,39.98,-82.98
43212,Grandview Heights, OH,39.98,-82.98
43212,Marble Cliff, OH,39.98,-82.98
43212,Upper Arlington, OH,39.98,-82.98
43212,Upper Arlngtn, OH,39.98,-82.98
43213,Columbus, OH,39.98,-82.98
43213,Whitehall, OH,39.98,-82.98
43214,Columbus, OH,39.98,-82.98
43215,Columbus, OH,39.98,-82.98
43216,Columbus, OH,39.98,-82.98
43217,Columbus, OH,39.98,-82.98
43217,Rickenbacker Air Force Base, OH,39.98,-82.98
43218,Columbus, OH,39.98,-82.98
43219,Columbus, OH,39.98,-82.98
43219,Victorias Secret, OH,39.98,-82.98
43220,Columbus, OH,39.98,-82.98
43220,Upper Arlington, OH,39.98,-82.98
43220,Upper Arlngtn, OH,39.98,-82.98
43221,Columbus, OH,39.98,-82.98
43221,Upper Arlington, OH,39.98,-82.98
43221,Upper Arlngtn, OH,39.98,-82.98
43222,Columbus, OH,39.98,-82.98
43223,Columbus, OH,39.98,-82.98
43224,Columbus, OH,39.98,-82.98
43226,Columbus, OH,39.98,-82.98
43227,Columbus, OH,39.98,-82.98
43228,Columbus, OH,39.98,-82.98
43228,New Rome, OH,39.98,-82.98
43228,Lincoln Village Fin Unit, OH,39.98,-82.98
43229,Columbus, OH,39.98,-82.98
43230,Columbus, OH,39.98,-82.98
43230,Gahanna, OH,39.98,-82.98
43231,Columbus, OH,39.98,-82.98
43232,Columbus, OH,39.98,-82.98
43234,Columbus, OH,39.98,-82.98
43235,Columbus, OH,39.98,-82.98
43236,Columbus, OH,39.98,-82.98
43240,Columbus, OH,39.98,-82.98
43251,Columbus, OH,39.98,-82.98
43251,National City Bank, OH,39.98,-82.98
43260,Columbus, OH,39.98,-82.98
43260,Huntington National Bank, OH,39.98,-82.98
43266,Columbus, OH,39.98,-82.98
43266,State Departments Of Ohio, OH,39.98,-82.98
43268,Columbus, OH,39.98,-82.98
43268,Huntington National Bank, OH,39.98,-82.98
43270,Columbus, OH,39.98,-82.98
43270,Ohio Dept Of Taxation, OH,39.98,-82.98
43271,Columbus, OH,39.98,-82.98
43271,Bank One, OH,39.98,-82.98
43272,Columbus, OH,39.98,-82.98
43272,Main Office Box Brm, OH,39.98,-82.98
43279,Columbus, OH,39.98,-82.98
43279,Shared Zip Code, OH,39.98,-82.98
43287,Columbus, OH,39.98,-82.98
43287,Huntington National Bank, OH,39.98,-82.98
43291,Columbus, OH,39.98,-82.98
43291,Eddie Bauer Co, OH,39.98,-82.98
43116,Commercial Point, OH,39.76,-83.05
43116,Commercial Pt, OH,39.76,-83.05
43811,Conesville, OH,40.18,-81.89
45317,Conover, OH,40.14,-84.03
45317,Lena, OH,40.14,-84.03
45723,Coolville, OH,39.22,-81.79
45723,Torch, OH,39.22,-81.79
45739,Hockingport, OH,39.19,-81.75
43730,Corning, OH,39.60,-82.08
43730,Hemlock, OH,39.60,-82.08
43730,Rendville, OH,39.60,-82.08
43812,Coshocton, OH,40.26,-81.84
43828,Keene, OH,40.34,-81.86
43836,Plainfield, OH,40.20,-81.71
45318,Covington, OH,40.11,-84.35
43731,Crooksville, OH,39.76,-82.09
43013,Croton, OH,40.23,-82.70
45623,Crown City, OH,38.58,-82.28
45114,Cuba, OH,39.36,-83.84
43732,Cumberland, OH,39.85,-81.65
45724,Cutler, OH,39.40,-81.77
43014,Danville, OH,40.44,-82.26
45390,Union City, OH,40.19,-84.79
45390,Dayton, OH,40.19,-84.79
45401,Dayton, OH,39.77,-84.19
45402,Dayton, OH,39.77,-84.19
45403,Dayton, OH,39.77,-84.19
45404,Dayton, OH,39.77,-84.19
45405,Dayton, OH,39.77,-84.19
45406,Dayton, OH,39.77,-84.19
45406,Trotwood, OH,39.77,-84.19
45409,Dayton, OH,39.77,-84.19
45409,Kettering, OH,39.77,-84.19
45409,Moraine, OH,39.77,-84.19
45409,Oakwood, OH,39.77,-84.19
45410,Dayton, OH,39.77,-84.19
45410,Beavercreek, OH,39.77,-84.19
45412,Dayton, OH,39.77,-84.19
45412,National City Bank, OH,39.77,-84.19
45413,Dayton, OH,39.77,-84.19
45413,Northridge, OH,39.77,-84.19
45414,Dayton, OH,39.77,-84.19
45414,Northridge, OH,39.77,-84.19
45415,Dayton, OH,39.77,-84.19
45416,Dayton, OH,39.77,-84.19
45416,Trotwood, OH,39.77,-84.19
45417,Dayton, OH,39.77,-84.19
45418,Dayton, OH,39.77,-84.19
45418,Moraine, OH,39.77,-84.19
45418,Trotwood, OH,39.77,-84.19
45419,Dayton, OH,39.77,-84.19
45419,Kettering, OH,39.77,-84.19
45419,Oakwood, OH,39.77,-84.19
45420,Dayton, OH,39.77,-84.19
45420,Kettering, OH,39.77,-84.19
45422,Dayton, OH,39.77,-84.19
45422,Montgomery Cnty Admnstrv, OH,39.77,-84.19
45423,Dayton, OH,39.77,-84.19
45424,Dayton, OH,39.77,-84.19
45424,Huber Heights, OH,39.77,-84.19
45424,Huber, OH,39.77,-84.19
45424,Huber Hgts, OH,39.77,-84.19
45424,Huber Hts, OH,39.77,-84.19
45426,Dayton, OH,39.77,-84.19
45426,Trotwood, OH,39.77,-84.19
45428,Dayton, OH,39.77,-84.19
45428,Veterans Administration, OH,39.77,-84.19
45429,Dayton, OH,39.77,-84.19
45429,Kettering, OH,39.77,-84.19
45430,Dayton, OH,39.77,-84.19
45430,Beavercreek, OH,39.77,-84.19
45430,Beavercreek Township, OH,39.77,-84.19
45430,Beavercrk Twp, OH,39.77,-84.19
45430,Kettering, OH,39.77,-84.19
45430,Beaver Creek, OH,39.77,-84.19
45431,Dayton, OH,39.77,-84.19
45431,Beavercreek, OH,39.77,-84.19
45431,Beavercreek Township, OH,39.77,-84.19
45431,Beavercrk Twp, OH,39.77,-84.19
45431,Beaver Creek, OH,39.77,-84.19
45431,Riverside, OH,39.77,-84.19
45431,Wpafb, OH,39.77,-84.19
45432,Dayton, OH,39.77,-84.19
45432,Beavercreek, OH,39.77,-84.19
45432,Kettering, OH,39.77,-84.19
45432,Beaver Creek, OH,39.77,-84.19
45433,Dayton, OH,39.77,-84.19
45433,Wp Air Base, OH,39.77,-84.19
45433,Wpafb, OH,39.77,-84.19
45433,Wright Pat, OH,39.77,-84.19
45433,Wright Patter, OH,39.77,-84.19
45433,Wright Patterson Afb, OH,39.77,-84.19
45434,Dayton, OH,39.77,-84.19
45434,Beavercreek, OH,39.77,-84.19
45434,Beavercreek Township, OH,39.77,-84.19
45434,Beavercrk Twp, OH,39.77,-84.19
45434,Beaver Creek, OH,39.77,-84.19
45435,Dayton, OH,39.77,-84.19
45435,Wright State University, OH,39.77,-84.19
45437,Dayton, OH,39.77,-84.19
45439,Dayton, OH,39.77,-84.19
45439,Kettering, OH,39.77,-84.19
45439,Moraine, OH,39.77,-84.19
45439,W Carrollton, OH,39.77,-84.19
45439,West Carrollton, OH,39.77,-84.19
45439,West Carrollton City, OH,39.77,-84.19
45440,Dayton, OH,39.77,-84.19
45440,Beavercreek, OH,39.77,-84.19
45440,Beavercreek Township, OH,39.77,-84.19
45440,Beavercrk Twp, OH,39.77,-84.19
45440,Centerville, OH,39.77,-84.19
45440,Kettering, OH,39.77,-84.19
45440,Beaver Creek, OH,39.77,-84.19
45440,Washington Township, OH,39.77,-84.19
45441,Dayton, OH,39.77,-84.19
45448,Dayton, OH,39.77,-84.19
45448,Metropolitan Life, OH,39.77,-84.19
45449,Dayton, OH,39.77,-84.19
45449,W Carrollton, OH,39.77,-84.19
45449,West Carrollton, OH,39.77,-84.19
45449,West Carrollton City, OH,39.77,-84.19
45454,Dayton, OH,39.77,-84.19
45454,Elder Beerman, OH,39.77,-84.19
45458,Dayton, OH,39.77,-84.19
45458,Centerville, OH,39.77,-84.19
45458,Washingto Twp, OH,39.77,-84.19
45458,Washington Township, OH,39.77,-84.19
45459,Dayton, OH,39.77,-84.19
45459,Centerville, OH,39.77,-84.19
45459,Kettering, OH,39.77,-84.19
45459,Moraine, OH,39.77,-84.19
45459,Washingto Twp, OH,39.77,-84.19
45459,Washington Township, OH,39.77,-84.19
45469,Dayton, OH,39.77,-84.19
45469,Univ Dayton, OH,39.77,-84.19
45469,University Of Dayton, OH,39.77,-84.19
45469,The University Of Dayton, OH,39.77,-84.19
45470,Dayton, OH,39.77,-84.19
45470,Metropolitan Medical Claims, OH,39.77,-84.19
45475,Dayton, OH,39.77,-84.19
45475,Washington Township, OH,39.77,-84.19
45479,Dayton, OH,39.77,-84.19
45481,Dayton, OH,39.77,-84.19
45481,Dayton Courtesy Reply Mail, OH,39.77,-84.19
45482,Dayton, OH,39.77,-84.19
45482,Dayton Business Reply Mail, OH,39.77,-84.19
45490,Dayton, OH,39.77,-84.19
45115,Decatur, OH,38.81,-83.72
45115,Byrd, OH,38.81,-83.72
43318,De Graff, OH,40.31,-83.91
43015,Delaware, OH,40.29,-83.08
43117,Derby, OH,39.73,-83.16
43733,Derwent, OH,39.93,-81.56
45727,Dexter City, OH,39.65,-81.47
45319,Donnelsville, OH,39.91,-83.94
43821,Dresden, OH,40.12,-82.01
43821,Adams Mills, OH,40.12,-82.01
43016,Dublin, OH,40.11,-83.13
43017,Dublin, OH,40.11,-83.13
43734,Duncan Falls, OH,39.87,-81.92
43735,East Fultonham, OH,39.85,-82.10
43735,E Fultonham, OH,39.85,-82.10
43738,Fultonham, OH,39.85,-82.14
43319,East Liberty, OH,40.30,-83.58
45320,Eaton, OH,39.74,-84.63
43320,Edison, OH,40.55,-82.86
45321,Eldorado, OH,39.90,-84.67
45322,Englewood, OH,39.86,-84.30
45322,Union, OH,39.86,-84.30
45323,Enon, OH,39.86,-83.93
43018,Etna, OH,39.95,-82.68
45324,Fairborn, OH,39.80,-84.01
45324,Beavercreek, OH,39.80,-84.01
45324,Beavercreek Township, OH,39.80,-84.01
45324,Beavercrk Twp, OH,39.80,-84.01
45324,Beaver Creek, OH,39.80,-84.01
45118,Fayetteville, OH,39.18,-83.93
45118,Saint Martin, OH,39.18,-83.93
45119,Feesburg, OH,38.87,-83.97
45120,Felicity, OH,38.83,-84.09
45120,Stringtown, OH,38.83,-84.09
45326,Fletcher, OH,40.14,-84.11
45628,Frankfort, OH,39.40,-83.18
45005,Franklin, OH,39.55,-84.30
45005,Carlisle, OH,39.55,-84.30
45005,Middletown, OH,39.55,-84.30
45005,Blue Ball, OH,39.55,-84.30
45629,Franklin Furnace, OH,38.60,-82.84
45629,Frankln Frnce, OH,38.60,-82.84
45629,Stream Side, OH,38.60,-82.84
43822,Frazeysburg, OH,40.11,-82.11
43019,Fredericktown, OH,40.47,-82.54
43019,Fredricktwn, OH,40.47,-82.54
43824,Fresno, OH,40.36,-81.75
43824,New Bedford, OH,40.36,-81.75
45630,Friendship, OH,38.69,-83.11
43321,Fulton, OH,40.46,-82.82
43021,Galena, OH,40.22,-82.88
